school_name,test_id,enrollment,charter,f_percent,fr_percent,student_teacher_ratio,student_admin_ratio,avg_exp,avg_yrs_district,dropouts_per_enrollment,susp_per_enrollment,district_budget_per_student,percent_met_and_above
Madison Park Academy 6-12,math,691,False,0.9259999999999999,0.97,20.204678362573098,181.8421052631579,7,6,0,0.049204052098408106,4715.8310267220695,0.15765661252900232
Magnolia High,ela,1815,False,0.696,0.7859999999999999,23.260284505959245,454.8872180451128,12,11,0,0.0512396694214876,5375.17926205397,0.48000000000000004
Magnolia High,math,1815,False,0.696,0.7859999999999999,23.260284505959245,454.8872180451128,12,11,0,0.0512396694214876,5375.17926205397,0.15
Magnolia Science Academy,ela,540,True,0.804,0.9129999999999999,18.94736842105263,108.0,6,3,0,0.0,5587.211817288847,0.42960365853658533
Magnolia Science Academy,math,540,True,0.804,0.9129999999999999,18.94736842105263,108.0,6,3,0,0.0,5587.211817288847,0.3078115501519757
Magnolia Science Academy 2,ela,487,True,0.688,0.7959999999999999,22.339449541284402,115.95238095238095,8,2,0,0.0,5587.211817288847,0.35178247734138973
Magnolia Science Academy 2,math,487,True,0.688,0.7959999999999999,22.339449541284402,115.95238095238095,8,2,0,0.0,5587.211817288847,0.23818318318318318
Magnolia Science Academy 3,ela,455,True,0.679,0.807,22.636815920398007,116.66666666666667,6,3,0,0.0,5587.211817288847,0.4284902597402597
Magnolia Science Academy 3,math,455,True,0.679,0.807,22.636815920398007,116.66666666666667,6,3,0,0.0,5587.211817288847,0.2191368078175896
Magnolia Science Academy 4,ela,184,True,0.7070000000000001,0.7609999999999999,15.726495726495727,51.11111111111111,8,2,0,0.0,5587.211817288847,0.3870833333333333
Magnolia Science Academy 4,math,184,True,0.7070000000000001,0.7609999999999999,15.726495726495727,51.11111111111111,8,2,0,0.0,5587.211817288847,0.14802083333333335
Magnolia Science Academy 5,ela,148,True,0.7909999999999999,0.885,18.04878048780488,52.85714285714286,11,2,0,0.0,5587.211817288847,0.4179545454545455
Magnolia Science Academy 5,math,148,True,0.7909999999999999,0.885,18.04878048780488,52.85714285714286,11,2,0,0.0,5587.211817288847,0.150487012987013
Making Waves Academy,ela,759,True,0.605,0.81,18.51219512195122,112.44444444444444,5,2,0,0.14756258234519104,4073.396809772297,0.4110019646365422
Making Waves Academy,math,759,True,0.605,0.81,18.51219512195122,112.44444444444444,5,2,0,0.14756258234519104,4073.396809772297,0.2716600790513834
Malibu High,ela,1106,False,0.09,0.113,20.10909090909091,368.6666666666667,13,10,0,0.013562386980108499,6499.5079571517435,0.7799046793760832
Malibu High,math,1106,False,0.09,0.113,20.10909090909091,368.6666666666667,13,10,0,0.013562386980108499,6499.5079571517435,0.5978446771378708
Mammoth High,ela,331,False,0.379,0.536,14.236559139784946,97.3529411764706,7,5,0,0.0,6032.908834870076,0.66
Mammoth High,math,331,False,0.379,0.536,14.236559139784946,97.3529411764706,7,5,0,0.0,6032.908834870076,0.27
Manteca High,ela,1511,False,0.409,0.51,18.996731204425444,377.75,14,12,0,0.5215089344804765,5071.7834101879025,0.57
Manteca High,math,1511,False,0.409,0.51,18.996731204425444,377.75,14,12,0,0.5215089344804765,5071.7834101879025,0.26
Manual Arts Senior High,ela,1553,False,0.826,0.898,17.64973292419593,388.25,12,11,0,0.01159047005795235,5587.211817288847,0.27999999999999997
Manual Arts Senior High,math,1553,False,0.826,0.898,17.64973292419593,388.25,12,11,0,0.01159047005795235,5587.211817288847,0.09
Mar Vista Senior High,ela,1656,False,0.525,0.652,23.827338129496404,276.0,14,13,0,0.007246376811594203,4933.276800730808,0.49000000000000005
Mar Vista Senior High,math,1656,False,0.525,0.652,23.827338129496404,276.0,14,13,0,0.007246376811594203,4933.276800730808,0.16999999999999998
Marco Antonio Firebaugh High,ela,1831,False,0.7879999999999999,0.8690000000000001,23.17428173648905,610.3333333333334,12,10,0,0.033315128345166575,5146.999735670939,0.53
Marco Antonio Firebaugh High,math,1831,False,0.7879999999999999,0.8690000000000001,23.17428173648905,610.3333333333334,12,10,0,0.033315128345166575,5146.999735670939,0.11
Maricopa High,ela,81,False,0.784,0.838,7.751196172248805,,6,4,0,0.3333333333333333,1112.9618007483632,0.37
Maricopa High,math,81,False,0.784,0.838,7.751196172248805,,6,4,0,0.3333333333333333,1112.9618007483632,0.060000000000000005
Marina High,ela,2408,False,0.155,0.18899999999999997,24.814509480626544,266.96230598669626,12,11,0,0.01079734219269103,5022.845395687942,0.7002259036144578
Marina High,math,2408,False,0.155,0.18899999999999997,24.814509480626544,266.96230598669626,12,11,0,0.01079734219269103,5022.845395687942,0.5096898079763664
Mariposa County High,ela,522,False,0.376,0.475,16.704,522.0,17,13,0,0.17624521072796934,4904.860406199895,0.69
Mariposa County High,math,522,False,0.376,0.475,16.704,522.0,17,13,0,0.17624521072796934,4904.860406199895,0.33999999999999997
Mark Keppel High,ela,2298,False,0.447,0.575,26.49907749077491,459.6,15,13,0,0.0,5385.526084041385,0.73
Mark Keppel High,math,2298,False,0.447,0.575,26.49907749077491,459.6,15,13,0,0.0,5385.526084041385,0.66
Marshall (Thurgood) High,ela,444,False,0.732,0.8009999999999999,10.571428571428571,126.85714285714286,10,10,0,0.0,5340.59900229339,0.11
Marshall (Thurgood) High,math,444,False,0.732,0.8009999999999999,10.571428571428571,126.85714285714286,10,10,0,0.0,5340.59900229339,0.2
Marshall Fundamental,ela,1971,False,0.49200000000000005,0.63,22.03465623253214,277.6056338028169,12,10,0,0.1004566210045662,4899.212499459218,0.5483225806451614
Marshall Fundamental,math,1971,False,0.49200000000000005,0.63,22.03465623253214,277.6056338028169,12,10,0,0.1004566210045662,4899.212499459218,0.3690386427898209
Martin Luther King Jr. High,ela,3348,False,0.235,0.308,24.509516837481698,669.6,15,12,0,0.044504181600955796,5131.160601007958,0.77
Martin Luther King Jr. High,math,3348,False,0.235,0.308,24.509516837481698,669.6,15,12,0,0.044504181600955796,5131.160601007958,0.53
Marysville Charter Academy For The Arts,ela,376,True,0.301,0.446,15.732217573221758,208.88888888888889,11,9,0,0.0,5074.253585271322,0.7124623115577889
Marysville Charter Academy For The Arts,math,376,True,0.301,0.446,15.732217573221758,208.88888888888889,11,9,0,0.0,5074.253585271322,0.432211055276382
Marysville High,ela,893,False,0.516,0.619,21.389221556886227,148.83333333333334,16,13,0,0.10862262038073908,5074.253585271322,0.58
Marysville High,math,893,False,0.516,0.619,21.389221556886227,148.83333333333334,16,13,0,0.10862262038073908,5074.253585271322,0.32
Math And Science College Preparatory,ela,396,True,0.7929999999999999,0.8809999999999999,15.795771838851216,59.1044776119403,5,1,0,0.0,5587.211817288847,0.82
Math And Science College Preparatory,math,396,True,0.7929999999999999,0.8809999999999999,15.795771838851216,59.1044776119403,5,1,0,0.0,5587.211817288847,0.55
"Math, Science, & Technology Magnet Academy At Roos",ela,467,False,0.758,0.895,20.304347826086957,233.5,12,11,0,0,5587.211817288847,0.88
"Math, Science, & Technology Magnet Academy At Roos",math,467,False,0.758,0.895,20.304347826086957,233.5,12,11,0,0,5587.211817288847,0.41
Matt Garcia Career And College Academy,ela,127,False,0.615,0.754,12.7,,6,6,0,0.47244094488188976,4646.116072654729,0.19743902439024388
Matt Garcia Career And College Academy,math,127,False,0.615,0.754,12.7,,6,6,0,0.47244094488188976,4646.116072654729,0.14827160493827163
Mattole Triple Junction High,ela,9,False,0.222,0.222,1.497504159733777,4.5,7,6,0,0,6466.49492371706,0.0
Mattole Triple Junction High,math,9,False,0.222,0.222,1.497504159733777,4.5,7,6,0,0,6466.49492371706,0.0
Mattole Valley Charter (#159),ela,670,True,0.565,0.705,17.31713621090721,223.33333333333334,11,7,0,0.0,6466.49492371706,0.4816262975778547
Mattole Valley Charter (#159),math,670,True,0.565,0.705,17.31713621090721,223.33333333333334,11,7,0,0.0,6466.49492371706,0.36164359861591694
Maxwell Sr High,ela,108,False,0.129,0.129,17.763157894736842,,8,7,0,0.0,7569.993556231,0.31
Maxwell Sr High,math,108,False,0.129,0.129,17.763157894736842,,8,7,0,0.0,7569.993556231,0.0
Mayfair High,ela,3023,False,0.376,0.5479999999999999,22.17901687454145,604.6,14,12,0,0.09196162752232881,5070.579284587472,0.5775795531482736
Mayfair High,math,3023,False,0.376,0.5479999999999999,22.17901687454145,604.6,14,12,0,0.09196162752232881,5070.579284587472,0.3299762550881954
Maywood Academy High,ela,1377,False,0.7340000000000001,0.888,23.745473357475426,688.5,14,13,0,0.0,5587.211817288847,0.54
Maywood Academy High,math,1377,False,0.7340000000000001,0.888,23.745473357475426,688.5,14,13,0,0.0,5587.211817288847,0.19
Mccloud High,ela,12,False,1.0,1.0,2.7649769585253456,12.0,12,9,0,0.0,6639.801719532556,0.0
Mccloud High,math,12,False,1.0,1.0,2.7649769585253456,12.0,12,9,0,0.0,6639.801719532556,0.0
Mcclymonds High,ela,318,False,0.83,0.8590000000000001,18.488372093023255,113.57142857142858,8,7,0,0.22955974842767296,4715.8310267220695,0.28
Mcclymonds High,math,318,False,0.83,0.8590000000000001,18.488372093023255,113.57142857142858,8,7,0,0.22955974842767296,4715.8310267220695,0.06999999999999999
Mcfarland High,ela,860,False,0.6940000000000001,0.833,22.751322751322753,195.45454545454544,10,10,0,0.05930232558139535,5139.7088205417585,0.42000000000000004
Mcfarland High,math,860,False,0.6940000000000001,0.833,22.751322751322753,195.45454545454544,10,10,0,0.05930232558139535,5139.7088205417585,0.21000000000000002
Mckinleyville High,ela,621,False,0.326,0.35,15.94351732991014,207.0,11,9,0,0.12560386473429952,7229.51173184358,0.6000000000000001
Mckinleyville High,math,621,False,0.326,0.35,15.94351732991014,207.0,11,9,0,0.12560386473429952,7229.51173184358,0.38
Mclane High,ela,1774,False,0.727,0.938,23.009079118028534,181.0204081632653,14,13,0,0.0496054114994363,5637.446769398318,0.31
Mclane High,math,1774,False,0.727,0.938,23.009079118028534,181.0204081632653,14,13,0,0.0496054114994363,5637.446769398318,0.07
Mendocino High,ela,192,False,0.213,0.24,10.80472706809229,160.0,11,8,0,0.0,7607.861270718231,0.6200000000000001
Mendocino High,math,192,False,0.213,0.24,10.80472706809229,160.0,11,8,0,0.0,7607.861270718231,0.39
Mendota High,ela,844,False,0.941,0.96,23.882286361063947,422.0,8,6,0,0.0,5577.172933125973,0.54
Mendota High,math,844,False,0.941,0.96,23.882286361063947,422.0,8,6,0,0.0,5577.172933125973,0.1
Menlo-Atherton High,ela,2275,False,0.29100000000000004,0.33299999999999996,19.130507904473596,568.75,13,10,0,0.011868131868131869,6052.405619750052,0.6100000000000001
Menlo-Atherton High,math,2275,False,0.29100000000000004,0.33299999999999996,19.130507904473596,568.75,13,10,0,0.011868131868131869,6052.405619750052,0.49
Merced High,ela,1706,False,0.64,0.7509999999999999,19.408418657565413,426.5,15,13,0,0.08558030480656506,5753.951521121242,0.58
Merced High,math,1706,False,0.64,0.7509999999999999,19.408418657565413,426.5,15,13,0,0.08558030480656506,5753.951521121242,0.3
Merced Scholars Charter,ela,107,True,0.5,0.606,25.476190476190474,59.44444444444444,12,10,0,0,15282.188475298126,0.4519047619047619
Merced Scholars Charter,math,107,True,0.5,0.606,25.476190476190474,59.44444444444444,12,10,0,0,15282.188475298126,0.10642857142857143
Merrill F. West High,ela,2099,False,0.385,0.49200000000000005,23.20875718708536,299.85714285714283,14,12,0,0.04383039542639352,4562.437130283795,0.59
Merrill F. West High,math,2099,False,0.385,0.49200000000000005,23.20875718708536,299.85714285714283,14,12,0,0.04383039542639352,4562.437130283795,0.28
Mesa Verde High,ela,939,False,0.55,0.65,17.899351887152115,313.0,12,12,0,0.48775292864749736,4674.786103623593,0.4
Mesa Verde High,math,939,False,0.55,0.65,17.899351887152115,313.0,12,12,0,0.48775292864749736,4674.786103623593,0.15000000000000002
Method Schools High,ela,6,True,0.16699999999999998,0.5,1.566579634464752,5.128205128205129,3,1,0,0,1178.1633846153845,0.0
Method Schools High,math,6,True,0.16699999999999998,0.5,1.566579634464752,5.128205128205129,3,1,0,0,1178.1633846153845,0.0
Methodschools,ela,99,True,0.25,0.45799999999999996,19.839679358717433,49.25373134328359,3,1,0,0,1506.2790162245687,0.2933846153846154
Methodschools,math,99,True,0.25,0.45799999999999996,19.839679358717433,49.25373134328359,3,1,0,0,1506.2790162245687,0.11599999999999999
Metwest High,ela,163,False,0.703,0.787,15.092592592592592,58.214285714285715,8,6,0,0.0,4715.8310267220695,0.12000000000000001
Metwest High,math,163,False,0.703,0.787,15.092592592592592,58.214285714285715,8,6,0,0.0,4715.8310267220695,0.07
Middle College High,ela,52,False,0.22,0.26,26.0,,18,16,0,0.0,4769.21579158193,0.8989495798319327
Middle College High,math,52,False,0.22,0.26,26.0,,18,16,0,0.0,4769.21579158193,0.5050627615062762
Middletown High,ela,466,False,0.598,0.653,19.020408163265305,466.0,16,15,0,0.24678111587982832,4798.19021160822,0.51
Middletown High,math,466,False,0.598,0.653,19.020408163265305,466.0,16,15,0,0.24678111587982832,4798.19021160822,0.19000000000000003
Millennium Charter,ela,510,True,0.163,0.183,18.95910780669145,318.75,9,7,0,0.07450980392156863,4562.437130283795,0.67
Millennium Charter,math,510,True,0.163,0.183,18.95910780669145,318.75,9,7,0,0.07450980392156863,4562.437130283795,0.42
Millennium Charter High,ela,192,True,0.07,0.07,1476.923076923077,,9,1,0,0,9720.667146516398,0.71
Millennium Charter High,math,192,True,0.07,0.07,1476.923076923077,,9,1,0,0,9720.667146516398,0.36000000000000004
Millikan High,ela,3616,False,0.35700000000000004,0.442,23.762896760202405,602.6666666666666,16,15,0,0.0055309734513274336,5501.362705880844,0.6
Millikan High,math,3616,False,0.35700000000000004,0.442,23.762896760202405,602.6666666666666,16,15,0,0.0055309734513274336,5501.362705880844,0.26
Mills High,ela,1198,False,0.09699999999999999,0.145,20.40190735694823,1198.0,15,10,0,0.0,8040.491423603062,0.87
Mills High,math,1198,False,0.09699999999999999,0.145,20.40190735694823,1198.0,15,10,0,0.0,8040.491423603062,0.7100000000000001
Milpitas High,ela,3134,False,0.225,0.314,25.102122547056467,522.3333333333334,14,12,0,0.05615826419910657,5690.661526576619,0.81
Milpitas High,math,3134,False,0.225,0.314,25.102122547056467,522.3333333333334,14,12,0,0.05615826419910657,5690.661526576619,0.55
Minarets Charter High,ela,253,True,0.214,0.292,11.702127659574467,128.4263959390863,9,4,0,0.0,4731.1022232558125,0.77
Minarets Charter High,math,253,True,0.214,0.292,11.702127659574467,128.4263959390863,9,4,0,0.0,4731.1022232558125,0.38
Minarets High,ela,230,False,0.321,0.415,10.61865189289012,77.96610169491525,9,4,0,0.0,4731.1022232558125,0.85
Minarets High,math,230,False,0.321,0.415,10.61865189289012,77.96610169491525,9,4,0,0.0,4731.1022232558125,0.4
Mira Costa High,ela,2437,False,0.040999999999999995,0.055999999999999994,22.60038950199388,304.625,11,7,0,0.0,5310.713038086804,0.76
Mira Costa High,math,2437,False,0.040999999999999995,0.055999999999999994,22.60038950199388,304.625,11,7,0,0.0,5310.713038086804,0.65
Mira Loma High,ela,1681,False,0.402,0.45899999999999996,24.232377108260053,560.3333333333334,10,10,0,0.07198096371207614,4674.786103623593,0.65
Mira Loma High,math,1681,False,0.402,0.45899999999999996,24.232377108260053,560.3333333333334,10,10,0,0.07198096371207614,4674.786103623593,0.54
Mira Mesa High,ela,2426,False,0.33,0.446,23.365116055090052,1213.0,16,15,0,0.016900247320692497,-5090.988202698735,0.85
Mira Mesa High,math,2426,False,0.33,0.446,23.365116055090052,1213.0,16,15,0,0.016900247320692497,-5090.988202698735,0.53
Mira Monte High,ela,2159,False,0.8440000000000001,0.9109999999999999,23.110682937272532,537.0646766169154,8,7,0,0.15609078276980085,4805.509976096656,0.51
Mira Monte High,math,2159,False,0.8440000000000001,0.9109999999999999,23.110682937272532,537.0646766169154,8,7,0,0.15609078276980085,4805.509976096656,0.15000000000000002
Miramonte High,ela,1232,False,0.006,0.011000000000000001,19.071207430340557,410.6666666666667,15,10,0,0.018668831168831168,6069.122131265771,0.88
Miramonte High,math,1232,False,0.006,0.011000000000000001,19.071207430340557,410.6666666666667,15,10,0,0.018668831168831168,6069.122131265771,0.79
Mirus Secondary,ela,244,True,0.516,0.6809999999999999,13.555555555555555,,7,3,0,0,4518.970694097043,0.360625
Mirus Secondary,math,244,True,0.516,0.6809999999999999,13.555555555555555,,7,3,0,0,4518.970694097043,0.08994318181818182
Mission Bay High,ela,1054,False,0.5589999999999999,0.6709999999999999,18.6482661004954,263.5,16,14,0,0.07495256166982922,-5090.988202698735,0.49
Mission Bay High,math,1054,False,0.5589999999999999,0.6709999999999999,18.6482661004954,263.5,16,14,0,0.07495256166982922,-5090.988202698735,0.26
Mission High,ela,1058,False,0.618,0.667,12.70870870870871,211.6,11,11,0,0.03969754253308128,5340.59900229339,0.29
Mission High,math,1058,False,0.618,0.667,12.70870870870871,211.6,11,11,0,0.03969754253308128,5340.59900229339,0.09999999999999999
Mission Hills High,ela,2531,False,0.33299999999999996,0.40700000000000003,25.591506572295245,562.4444444444445,9,9,0,0.026076649545634135,4466.857939268726,0.76
Mission Hills High,math,2531,False,0.33299999999999996,0.40700000000000003,25.591506572295245,562.4444444444445,9,9,0,0.026076649545634135,4466.857939268726,0.38
Mission Oak High,ela,1464,False,0.584,0.672,18.26803094584477,133.33333333333331,13,12,0,0.02663934426229508,5837.540742814484,0.5800000000000001
Mission Oak High,math,1464,False,0.584,0.672,18.26803094584477,133.33333333333331,13,12,0,0.02663934426229508,5837.540742814484,0.26
Mission San Jose High,ela,2069,False,0.034,0.040999999999999995,24.14235705950992,413.8,14,11,0,0.008216529724504592,4897.717849190859,0.9500000000000001
Mission San Jose High,math,2069,False,0.034,0.040999999999999995,24.14235705950992,413.8,14,11,0,0.008216529724504592,4897.717849190859,0.9099999999999999
Mission Viejo High,ela,2407,False,0.149,0.195,24.538688959119174,401.1666666666667,16,14,0,0.017449106771915246,4963.127804291786,0.64
Mission Viejo High,math,2407,False,0.149,0.195,24.538688959119174,401.1666666666667,16,14,0,0.017449106771915246,4963.127804291786,0.41000000000000003
Mission View Public,ela,1574,True,0.73,0.8240000000000001,19.265605875153,147.10280373831776,10,2,0,0.0,3819.8965748480955,0.1934114052953157
Mission View Public,math,1574,True,0.73,0.8240000000000001,19.265605875153,147.10280373831776,10,2,0,0.0,3819.8965748480955,0.03188259109311741
Mit Academy,ela,414,True,0.44799999999999995,0.599,17.505285412262158,,6,3,0,0.10386473429951691,5295.109922638438,0.61
Mit Academy,math,414,True,0.44799999999999995,0.599,17.505285412262158,,6,3,0,0.10386473429951691,5295.109922638438,0.35
Modoc High,ela,220,False,0.34299999999999997,0.408,15.277777777777777,110.0,12,10,0,0.0,5538.552127403847,0.6
Modoc High,math,220,False,0.34299999999999997,0.408,15.277777777777777,110.0,12,10,0,0.0,5538.552127403847,0.37000000000000005
Mojave Jr./Sr. High,ela,273,False,0.8420000000000001,0.86,16.85185185185185,71.8421052631579,13,10,0,0.1391941391941392,5176.862141540732,0.14996
Mojave Jr./Sr. High,math,273,False,0.8420000000000001,0.86,16.85185185185185,71.8421052631579,13,10,0,0.1391941391941392,5176.862141540732,0.030161290322580647
Mojave River Academy,ela,1257,True,0.635,0.728,17.123007764609728,58.73831775700935,8,3,0,0,216.71711937483155,0.1777849927849928
Mojave River Academy,math,1257,True,0.635,0.728,17.123007764609728,58.73831775700935,8,3,0,0,216.71711937483155,0.027697841726618704
Monache High,ela,1781,False,0.596,0.654,21.59049581767487,356.2,15,13,0,0.007860752386299831,6040.011747820538,0.62
Monache High,math,1781,False,0.596,0.654,21.59049581767487,356.2,15,13,0,0.007860752386299831,6040.011747820538,0.19
Monrovia High,ela,1781,False,0.37,0.48700000000000004,24.231292517006803,445.25,14,12,0,0.026389668725435148,5291.156577595072,0.7
Monrovia High,math,1781,False,0.37,0.48700000000000004,24.231292517006803,445.25,14,12,0,0.026389668725435148,5291.156577595072,0.34
Monta Vista High,ela,2326,False,0.017,0.024,22.036949313121745,258.44444444444446,14,11,0,0.0,5616.538129657225,0.9500000000000001
Monta Vista High,math,2326,False,0.017,0.024,22.036949313121745,258.44444444444446,14,11,0,0.0,5616.538129657225,0.94
Montclair High,ela,2989,False,0.722,0.883,24.90210780638174,504.0472175379427,15,13,0,0.014386082301773169,5430.401179754528,0.62
Montclair High,math,2989,False,0.722,0.883,24.90210780638174,504.0472175379427,15,13,0,0.014386082301773169,5430.401179754528,0.35000000000000003
Monte Vista High,ela,1702,False,0.46399999999999997,0.743,18.55040871934605,340.4,14,14,0,0.07109283196239718,4145.202140439162,0.7580421052631579
Monte Vista High,math,1702,False,0.46399999999999997,0.743,18.55040871934605,340.4,14,14,0,0.07109283196239718,4145.202140439162,0.577672688629118
Montebello High,ela,2734,False,0.746,0.873,23.7925332869202,451.90082644628103,17,15,0,0.0,5624.122105709142,0.41000000000000003
Montebello High,math,2734,False,0.746,0.873,23.7925332869202,451.90082644628103,17,15,0,0.0,5624.122105709142,0.18
Monterey County Home Charter,ela,381,True,0.442,0.539,19.05,146.53846153846155,20,12,0,0,9720.667146516398,0.3606395348837209
Monterey County Home Charter,math,381,True,0.442,0.539,19.05,146.53846153846155,20,12,0,0,9720.667146516398,0.10877245508982035
Monterey High,ela,1277,False,0.33799999999999997,0.455,18.707881629065337,319.25,8,7,0,0.08457321848081441,4726.071041098461,0.51
Monterey High,math,1277,False,0.33799999999999997,0.455,18.707881629065337,319.25,8,7,0,0.08457321848081441,4726.071041098461,0.31
Monterey Trail High,ela,2302,False,0.484,0.6970000000000001,22.138872860165417,460.4,14,12,0,0.10642919200695047,5407.608171969354,0.5399999999999999
Monterey Trail High,math,2302,False,0.484,0.6970000000000001,22.138872860165417,460.4,14,12,0,0.10642919200695047,5407.608171969354,0.33999999999999997
Montgomery Senior High,ela,1684,False,0.504,0.644,21.386842773685547,336.8,15,13,0,0.08491686460807601,4933.276800730808,0.6100000000000001
Montgomery Senior High,math,1684,False,0.504,0.644,21.386842773685547,336.8,15,13,0,0.08491686460807601,4933.276800730808,0.23
Moorpark High,ela,2004,False,0.204,0.242,21.71180931744312,334.0,12,12,0,0.03592814371257485,5648.08624033945,0.7200000000000001
Moorpark High,math,2004,False,0.204,0.242,21.71180931744312,334.0,12,12,0,0.03592814371257485,5648.08624033945,0.4
Moreno Valley Community Learning Center,ela,34,True,0.875,0.9059999999999999,5.0670640834575265,17.0,13,7,0,1.6176470588235294,5004.131770962231,0.045
Moreno Valley Community Learning Center,math,34,True,0.875,0.9059999999999999,5.0670640834575265,17.0,13,7,0,1.6176470588235294,5004.131770962231,0.025
Moreno Valley High,ela,2335,False,0.7859999999999999,0.8859999999999999,23.301067757708815,389.1666666666667,13,11,0,0.12462526766595289,5004.131770962231,0.42000000000000004
Moreno Valley High,math,2335,False,0.7859999999999999,0.8859999999999999,23.301067757708815,389.1666666666667,13,11,0,0.12462526766595289,5004.131770962231,0.18
Morningside High School,ela,897,False,0.685,0.7170000000000001,22.537688442211056,897.0,13,11,0,0.0947603121516165,5051.430803069441,0.38
Morningside High School,math,897,False,0.685,0.7170000000000001,22.537688442211056,897.0,13,11,0,0.0947603121516165,5051.430803069441,0.03
Morro Bay High,ela,860,False,0.29,0.381,20.093457943925234,215.0,14,10,0,0.09651162790697675,5332.469783974861,0.6
Morro Bay High,math,860,False,0.29,0.381,20.093457943925234,215.0,14,10,0,0.09651162790697675,5332.469783974861,0.35000000000000003
Morse High,ela,1773,False,0.657,0.813,21.719955898566706,591.0,16,15,0,0.05188945290468133,-5090.988202698735,0.6000000000000001
Morse High,math,1773,False,0.657,0.813,21.719955898566706,591.0,16,15,0,0.05188945290468133,-5090.988202698735,0.34
Mosaica Online Academy Of Los Angeles,ela,25,True,0.52,0.72,2.272727272727273,19.23076923076923,14,1,0,0,1178.1633846153845,0.0
Mosaica Online Academy Of Los Angeles,math,25,True,0.52,0.72,2.272727272727273,19.23076923076923,14,1,0,0,1178.1633846153845,0.0
Mosaica Online Academy Of Southern California,ela,29,True,0.536,0.607,2.9441624365482233,29.0,14,1,0,0,1506.2790162245687,0.0
Mosaica Online Academy Of Southern California,math,29,True,0.536,0.607,2.9441624365482233,29.0,14,1,0,0,1506.2790162245687,0.0
Mount Miguel High,ela,1397,False,0.469,0.782,17.49530369442705,232.83333333333334,14,14,0,0.02863278453829635,4145.202140439162,0.59
Mount Miguel High,math,1397,False,0.469,0.782,17.49530369442705,232.83333333333334,14,14,0,0.02863278453829635,4145.202140439162,0.24
Mountain Empire High,ela,384,False,0.5479999999999999,0.6459999999999999,14.65648854961832,128.0,14,12,0,0.1015625,3643.596100317909,0.3
Mountain Empire High,math,384,False,0.5479999999999999,0.6459999999999999,14.65648854961832,128.0,14,12,0,0.1015625,3643.596100317909,0.06
Mountain Heights Academy,ela,137,False,0.557,0.574,12.232142857142858,,18,14,0,0,4812.352567396415,0.26442857142857146
Mountain Heights Academy,math,137,False,0.557,0.574,12.232142857142858,,18,14,0,0,4812.352567396415,0.03984848484848485
Mountain High,ela,4,False,0.0,0.0,2.0,,19,7,0,0.0,5587.899376199615,0.0
Mountain High,math,4,False,0.0,0.0,2.0,,19,7,0,0.0,5587.899376199615,0.0
Mountain House High,ela,823,False,0.121,0.158,20.575,235.14285714285714,2,1,0,0.0,4336.5871885770575,0.76
Mountain House High,math,823,False,0.121,0.158,20.575,235.14285714285714,2,1,0,0.0,4336.5871885770575,0.37
Mountain Oaks,ela,495,True,0.371,0.551,23.493118177503558,143.8953488372093,20,11,0,0,4675.579894551846,0.45159003831417627
Mountain Oaks,math,495,True,0.371,0.551,23.493118177503558,143.8953488372093,20,11,0,0,4675.579894551846,0.2014885496183206
Mountain Oaks High,ela,18,False,0.875,1.0,6.0,,14,10,0,0.0,4731.1022232558125,0.0
Mountain Oaks High,math,18,False,0.875,1.0,6.0,,14,10,0,0.0,4731.1022232558125,0.0
Mountain Park,ela,71,False,0.387,0.5479999999999999,8.875,71.0,10,7,0,0.0,5291.156577595072,0.3613636363636364
Mountain Park,math,71,False,0.387,0.5479999999999999,8.875,71.0,10,7,0,0.0,5291.156577595072,0.06090909090909091
Mountain View High,ela,1871,False,0.12300000000000001,0.14400000000000002,19.499739447628972,275.1470588235294,15,11,0,0.0,9183.918584905658,0.6948776978417266
Mountain View High,math,1871,False,0.12300000000000001,0.14400000000000002,19.499739447628972,275.1470588235294,15,11,0,0.0,9183.918584905658,0.4644238975817923
Mt. Carmel High,ela,1960,False,0.147,0.207,25.59080819950385,490.0,13,12,0,0.010714285714285714,4502.411981213837,0.81
Mt. Carmel High,math,1960,False,0.147,0.207,25.59080819950385,490.0,13,12,0,0.010714285714285714,4502.411981213837,0.5700000000000001
Mt. Diablo High,ela,1307,False,0.64,0.754,18.15277777777778,217.83333333333334,12,10,0,0.03825554705432287,254.86259646930188,0.36000000000000004
Mt. Diablo High,math,1307,False,0.64,0.754,18.15277777777778,217.83333333333334,12,10,0,0.03825554705432287,254.86259646930188,0.14
Mt. Eden High,ela,2009,False,0.574,0.6920000000000001,21.214361140443504,251.125,10,10,0,0.039323046291687404,5230.312955878494,0.55
Mt. Eden High,math,2009,False,0.574,0.6920000000000001,21.214361140443504,251.125,10,10,0,0.039323046291687404,5230.312955878494,0.27
Mt. Lassen Charter,ela,162,True,0.282,0.46799999999999997,8.299180327868852,,8,2,0,0,6727.111488673139,0.26902439024390246
Mt. Lassen Charter,math,162,True,0.282,0.46799999999999997,8.299180327868852,,8,2,0,0,6727.111488673139,0.1181707317073171
Mt. Pleasant High,ela,1380,False,0.483,0.633,19.3006993006993,460.0,16,14,0,0.0,4839.951262554333,0.5900000000000001
Mt. Pleasant High,math,1380,False,0.483,0.633,19.3006993006993,460.0,16,14,0,0.0,4839.951262554333,0.26
