school_name,test_id,enrollment,charter,f_percent,fr_percent,student_teacher_ratio,student_admin_ratio,avg_exp,avg_yrs_district,susp_per_enrollment,district_budget_per_student,percent_met_and_above
Magnolia Intermediate,ela,416,False,0.20199999999999999,0.248,21.520951888256597,416.0,20,15,0.04567307692307692,5279.4570735785965,0.590281173594132
Magnolia Intermediate,math,416,False,0.20199999999999999,0.248,21.520951888256597,416.0,20,15,0.04567307692307692,5279.4570735785965,0.49977995110024453
Magnolia Science Academy 6,ela,165,True,0.8240000000000001,0.8420000000000001,19.642857142857142,55.0,3,2,0.0,5587.211817288847,0.43141618497109824
Magnolia Science Academy 6,math,165,True,0.8240000000000001,0.8420000000000001,19.642857142857142,55.0,3,2,0.0,5587.211817288847,0.25222543352601157
Magnolia Science Academy Bell,ela,493,True,0.828,0.941,20.97872340425532,123.25,4,3,0.0,5587.211817288847,0.3986280487804878
Magnolia Science Academy Bell,math,493,True,0.828,0.941,20.97872340425532,123.25,4,3,0.0,5587.211817288847,0.21838414634146344
Magnolia Science Academy San Diego,ela,423,True,0.158,0.222,23.631284916201118,84.6,7,2,0.0,-5090.988202698735,0.7193430656934306
Magnolia Science Academy San Diego,math,423,True,0.158,0.222,23.631284916201118,84.6,7,2,0.0,-5090.988202698735,0.6077450980392156
Mammoth Middle,ela,272,False,0.408,0.544,17.435897435897438,272.0,11,9,0.0,6032.908834870076,0.5108988764044945
Mammoth Middle,math,272,False,0.408,0.544,17.435897435897438,272.0,11,9,0.0,6032.908834870076,0.4299624060150376
Manhattan Beach Middle,ela,1549,False,0.024,0.027999999999999997,24.004339067100574,516.3333333333334,10,7,0.0,5310.713038086804,0.8096015936254981
Manhattan Beach Middle,math,1549,False,0.024,0.027999999999999997,24.004339067100574,516.3333333333334,10,7,0.0,5310.713038086804,0.6870299003322259
Mann Middle,ela,694,False,0.818,0.927,19.385474860335197,231.33333333333334,11,10,0.13256484149855907,-5090.988202698735,0.35904684975767365
Mann Middle,math,694,False,0.818,0.927,19.385474860335197,231.33333333333334,11,10,0.13256484149855907,-5090.988202698735,0.27978295819935695
Manuel F. Cunha Intermediate,ela,776,False,0.365,0.452,23.565138171879745,388.0,12,11,0.0,4675.427807438516,0.4795121951219512
Manuel F. Cunha Intermediate,math,776,False,0.365,0.452,23.565138171879745,388.0,12,11,0.0,4675.427807438516,0.32170731707317074
Manzanita Middle,ela,135,True,0.637,0.77,19.285714285714285,135.0,10,1,0.0,4083.0214247893323,0.28068181818181814
Manzanita Middle,math,135,True,0.637,0.77,19.285714285714285,135.0,10,1,0.0,4083.0214247893323,0.20329545454545456
March Middle,ela,795,False,0.728,0.872,22.714285714285715,397.5,10,9,0.1069182389937107,5156.71741315075,0.381140350877193
March Middle,math,795,False,0.728,0.872,22.714285714285715,397.5,10,9,0.1069182389937107,5156.71741315075,0.220148849797023
Marco Forster Middle,ela,1378,False,0.526,0.59,23.820224719101123,459.3333333333333,12,11,0.05079825834542816,4497.252292958168,0.5595076335877862
Marco Forster Middle,math,1378,False,0.526,0.59,23.820224719101123,459.3333333333333,12,11,0.05079825834542816,4497.252292958168,0.4213183890577507
Mare Island Technology Academy,ela,427,True,0.45,0.595,16.647173489278753,,7,3,0.15456674473067916,5295.109922638438,0.4412315270935961
Mare Island Technology Academy,math,427,True,0.45,0.595,16.647173489278753,,7,3,0.15456674473067916,5295.109922638438,0.29829268292682926
Margarita Middle,ela,870,False,0.311,0.374,19.99080882352941,291.9463087248322,14,11,0.04597701149425287,4552.128680157356,0.4896144430844553
Margarita Middle,math,870,False,0.311,0.374,19.99080882352941,291.9463087248322,14,11,0.04597701149425287,4552.128680157356,0.3728200483091788
Marian A. Peterson Middle,ela,899,False,0.207,0.275,21.87347931873479,449.5,11,8,0.06229143492769744,6530.070886404987,0.6597196796338674
Marian A. Peterson Middle,math,899,False,0.207,0.275,21.87347931873479,449.5,11,8,0.06229143492769744,6530.070886404987,0.6135917901938428
Maricopa Middle,ela,57,False,0.86,0.9470000000000001,10.694183864915573,,4,2,0.38596491228070173,1112.9618007483632,0.08922413793103448
Maricopa Middle,math,57,False,0.86,0.9470000000000001,10.694183864915573,,4,2,0.38596491228070173,1112.9618007483632,0.03301724137931034
Marina Del Rey Middle,ela,666,False,0.715,0.8390000000000001,19.58823529411765,333.0,17,17,0.18768768768768768,5587.211817288847,0.3015144230769231
Marina Del Rey Middle,math,666,False,0.715,0.8390000000000001,19.58823529411765,333.0,17,17,0.18768768768768768,5587.211817288847,0.17189102564102562
Marina Middle,ela,779,False,0.616,0.78,16.396548095137867,222.57142857142858,11,11,0.024390243902439025,5340.59900229339,0.488278364116095
Marina Middle,math,779,False,0.616,0.78,16.396548095137867,222.57142857142858,11,11,0.024390243902439025,5340.59900229339,0.4604834437086092
Marina Village Middle,ela,794,False,0.038,0.052000000000000005,22.685714285714287,397.0,16,12,0.0327455919395466,5118.444297385624,0.7602500000000001
Marina Village Middle,math,794,False,0.038,0.052000000000000005,22.685714285714287,397.0,16,12,0.0327455919395466,5118.444297385624,0.7102125000000001
Marine View Middle,ela,796,False,0.27399999999999997,0.308,22.742857142857144,265.3333333333333,12,10,0.06909547738693467,5028.527903724925,0.6476590330788805
Marine View Middle,math,796,False,0.27399999999999997,0.308,22.742857142857144,265.3333333333333,12,10,0.06909547738693467,5028.527903724925,0.49938853503184716
Mark Twain Middle,ela,587,False,0.7,0.802,18.34375,195.66666666666666,16,15,0.056218057921635436,5587.211817288847,0.3402058319039451
Mark Twain Middle,math,587,False,0.7,0.802,18.34375,195.66666666666666,16,15,0.056218057921635436,5587.211817288847,0.17201376936316695
Marshall Academy Of The Arts,ela,922,False,0.384,0.469,23.641025641025642,271.1764705882353,13,13,0.020607375271149676,5501.362705880844,0.5689900662251656
Marshall Academy Of The Arts,math,922,False,0.384,0.469,23.641025641025642,271.1764705882353,13,13,0.020607375271149676,5501.362705880844,0.4304475138121547
Marshall Middle,ela,1612,False,0.109,0.132,26.77740863787375,537.3333333333334,17,16,0.0,-5090.988202698735,0.6847852028639618
Marshall Middle,math,1612,False,0.109,0.132,26.77740863787375,537.3333333333334,17,16,0.0,-5090.988202698735,0.5782680363115146
Marston Middle,ela,718,False,0.479,0.595,21.568038449984982,239.33333333333334,18,16,0.0584958217270195,-5090.988202698735,0.47025473071324597
Marston Middle,math,718,False,0.479,0.595,21.568038449984982,239.33333333333334,18,16,0.0584958217270195,-5090.988202698735,0.3496739130434783
Martin Luther King Jr. Junior High,ela,741,False,0.7140000000000001,0.815,19.6656050955414,247.0,12,9,0.07017543859649122,5502.641607981219,0.29361744966442954
Martin Luther King Jr. Junior High,math,741,False,0.7140000000000001,0.815,19.6656050955414,247.0,12,9,0.07017543859649122,5502.641607981219,0.14821668909825034
Martin Luther King Jr. Middle,ela,1483,False,0.35700000000000004,0.488,22.717524509803923,494.3333333333333,15,13,0.09710047201618341,4701.599986681893,0.6110875608061154
Martin Luther King Jr. Middle,math,1483,False,0.35700000000000004,0.488,22.717524509803923,494.3333333333333,15,13,0.09710047201618341,4701.599986681893,0.41206717451523545
Martin Luther King Middle,ela,1027,False,0.281,0.35200000000000004,15.841431436063552,256.75,13,8,0.011684518013631937,7274.651801758745,0.6698986125933831
Martin Luther King Middle,math,1027,False,0.281,0.35200000000000004,15.841431436063552,256.75,13,8,0.011684518013631937,7274.651801758745,0.6596145723336853
Martinez Junior High,ela,1016,False,0.27699999999999997,0.33899999999999997,22.882882882882882,338.6666666666667,12,8,0.05216535433070866,5424.875446534884,0.4822008113590264
Martinez Junior High,math,1016,False,0.27699999999999997,0.33899999999999997,22.882882882882882,338.6666666666667,12,8,0.05216535433070866,5424.875446534884,0.43269153225806456
Mary Mcleod Bethune Middle,ela,1137,False,0.884,0.938,18.95,284.25,14,14,0.0,5587.211817288847,0.25035845588235295
Mary Mcleod Bethune Middle,math,1137,False,0.884,0.938,18.95,284.25,14,14,0.0,5587.211817288847,0.19268918918918918
Mary P. Henck Intermediate,ela,825,False,0.465,0.51,23.404255319148938,412.5,19,17,0.1103030303030303,4898.418070953433,0.25008928571428574
Mary P. Henck Intermediate,math,825,False,0.465,0.51,23.404255319148938,412.5,19,17,0.1103030303030303,4898.418070953433,0.18013793103448275
Masuda (Kazuo) Middle,ela,853,False,0.239,0.324,25.848484848484848,426.5,10,8,0.0,4630.762274368232,0.7491141498216409
Masuda (Kazuo) Middle,math,853,False,0.239,0.324,25.848484848484848,426.5,10,8,0.0,4630.762274368232,0.6698097502972651
Maxwell Middle,ela,66,False,0.19699999999999998,0.19699999999999998,23.91304347826087,,13,13,0,7569.993556231,0.1816666666666667
Maxwell Middle,math,66,False,0.19699999999999998,0.19699999999999998,23.91304347826087,,13,13,0,7569.993556231,0.18159090909090908
Maywood Middle School,ela,338,False,0.76,0.828,20.361445783132528,169.0,17,14,0,5399.345356798461,0.3582558139534884
Maywood Middle School,math,338,False,0.76,0.828,20.361445783132528,169.0,17,14,0,5399.345356798461,0.14051446945337623
Maze Middle,ela,690,False,0.503,0.561,17.692307692307693,230.0,13,9,0.22608695652173913,4907.935806508666,0.4105967976710335
Maze Middle,math,690,False,0.503,0.561,17.692307692307693,230.0,13,9,0.22608695652173913,4907.935806508666,0.2691364296081277
Mcfadden Intermediate,ela,1328,False,0.9540000000000001,0.958,22.508474576271187,442.6666666666667,15,12,0.011295180722891566,5489.975345472109,0.22820512820512823
Mcfadden Intermediate,math,1328,False,0.9540000000000001,0.958,22.508474576271187,442.6666666666667,15,12,0.011295180722891566,5489.975345472109,0.22044401544401546
Mcfarland Middle,ela,796,False,0.758,0.912,22.742857142857144,398.0,7,7,0.18467336683417085,5139.7088205417585,0.2215211810012837
Mcfarland Middle,math,796,False,0.758,0.912,22.742857142857144,398.0,7,7,0.18467336683417085,5139.7088205417585,0.17050706033376123
Mckee Middle,ela,956,False,0.759,0.856,19.916666666666668,329.65517241379314,11,8,0.0596234309623431,5267.848630136979,0.2894040084388186
Mckee Middle,math,956,False,0.759,0.856,19.916666666666668,329.65517241379314,11,8,0.0596234309623431,5267.848630136979,0.2522689075630252
Mckinley Institute Of Technology,ela,378,False,0.585,0.728,21.0,378.0,12,8,0.05555555555555555,5476.76827491484,0.29145604395604396
Mckinley Institute Of Technology,math,378,False,0.585,0.728,21.0,378.0,12,8,0.05555555555555555,5476.76827491484,0.10177197802197803
Mckinleyville Middle,ela,376,False,0.354,0.428,17.343173431734318,111.24260355029587,15,11,0.22606382978723405,6517.786211072665,0.525796089385475
Mckinleyville Middle,math,376,False,0.354,0.428,17.343173431734318,111.24260355029587,15,11,0.22606382978723405,6517.786211072665,0.32861111111111113
Meadowbrook Middle,ela,1371,False,0.182,0.231,25.53072625698324,457.0,16,15,0.010940919037199124,4502.411981213837,0.7113222222222223
Meadowbrook Middle,math,1371,False,0.182,0.231,25.53072625698324,457.0,16,15,0.010940919037199124,4502.411981213837,0.6075777777777778
Medea Creek Middle,ela,1104,False,0.038,0.053,23.0,368.0,14,10,0.0,5218.068900388099,0.7821210720887247
Medea Creek Middle,math,1104,False,0.038,0.053,23.0,368.0,14,10,0.0,5218.068900388099,0.7201992585727526
Memorial Scholars & Athletes,ela,386,False,0.858,0.946,16.083333333333332,193.0,16,15,0.14766839378238342,-5090.988202698735,0.2993557422969188
Memorial Scholars & Athletes,math,386,False,0.858,0.946,16.083333333333332,193.0,16,15,0.14766839378238342,-5090.988202698735,0.149327731092437
Menifee Valley Middle,ela,1077,False,0.364,0.504,25.046511627906977,538.5,12,10,0.07799442896935933,4831.659554605381,0.5398616236162362
Menifee Valley Middle,math,1077,False,0.364,0.504,25.046511627906977,538.5,12,10,0.07799442896935933,4831.659554605381,0.32905817174515234
Mesa Verde Middle,ela,694,False,0.22899999999999998,0.275,21.85138539042821,347.0,15,15,0.0893371757925072,5648.08624033945,0.7448943298969072
Mesa Verde Middle,math,694,False,0.22899999999999998,0.275,21.85138539042821,347.0,15,15,0.0893371757925072,5648.08624033945,0.6207822954194545
Mesa View Middle,ela,853,False,0.435,0.519,21.871794871794872,426.5,12,10,0.0738569753810082,4314.063682879967,0.619490171990172
Mesa View Middle,math,853,False,0.435,0.519,21.871794871794872,426.5,12,10,0.0738569753810082,4314.063682879967,0.5121094710947109
Mill Valley Middle,ela,1066,False,0.042,0.054000000000000006,18.669001751313484,355.3333333333333,13,9,0.021575984990619138,7009.658091697644,0.8298665395614873
Mill Valley Middle,math,1066,False,0.042,0.054000000000000006,18.669001751313484,355.3333333333333,13,9,0.021575984990619138,7009.658091697644,0.7679913294797688
Millennial Tech Middle,ela,419,False,0.757,0.852,17.531380753138077,209.5,8,7,0.24105011933174225,-5090.988202698735,0.18950124688279302
Millennial Tech Middle,math,419,False,0.757,0.852,17.531380753138077,209.5,8,7,0.24105011933174225,-5090.988202698735,0.1180392156862745
Miller Creek Middle,ela,687,False,0.102,0.121,17.797927461139896,343.5,15,9,0.06550218340611354,6072.142916038212,0.8114926470588236
Miller Creek Middle,math,687,False,0.102,0.121,17.797927461139896,343.5,15,9,0.06550218340611354,6072.142916038212,0.7098893805309735
Miller's Hill,ela,84,False,0.071,0.071,16.8,,13,10,0.0,6338.760882352943,0.8722413793103447
Miller's Hill,math,84,False,0.071,0.071,16.8,,13,10,0.0,6338.760882352943,0.6579885057471265
Mills Middle,ela,702,False,0.708,0.818,19.333516937482784,234.0,11,8,0.37464387464387466,4665.596594009556,0.35184131736526947
Mills Middle,math,702,False,0.708,0.818,19.333516937482784,234.0,11,8,0.37464387464387466,4665.596594009556,0.1906086956521739
Miraleste Intermediate,ela,848,False,0.048,0.06,25.389221556886227,424.0,14,12,0.0,4916.126854509087,0.7117352537722909
Miraleste Intermediate,math,848,False,0.048,0.06,25.389221556886227,424.0,14,12,0.0,4916.126854509087,0.6684106412005457
Mission Hill Middle,ela,635,False,0.27899999999999997,0.345,20.550161812297734,317.5,11,7,0.0,120.07468877880682,0.67
Mission Hill Middle,math,635,False,0.27899999999999997,0.345,20.550161812297734,317.5,11,7,0.0,120.07468877880682,0.5591876971608832
Mission Middle,ela,919,False,0.757,0.8370000000000001,18.54692230070636,229.75,13,10,0.0,4638.366173493469,0.3110511679644049
Mission Middle,math,919,False,0.757,0.8370000000000001,18.54692230070636,229.75,13,10,0.0,4638.366173493469,0.1778673245614035
Modoc Middle,ela,207,False,0.507,0.58,16.42857142857143,115.0,12,9,0.1642512077294686,5538.552127403847,0.35930051813471503
Modoc Middle,math,207,False,0.507,0.58,16.42857142857143,115.0,12,9,0.1642512077294686,5538.552127403847,0.181139896373057
Monroe Middle,ela,874,True,0.43700000000000006,0.546,21.317073170731707,437.0,10,7,0.029748283752860413,6018.784115789475,0.4106686046511628
Monroe Middle,math,874,True,0.43700000000000006,0.546,21.317073170731707,437.0,10,7,0.029748283752860413,6018.784115789475,0.2908159722222222
Monsenor Oscar Romero Charter Middle,ela,337,True,0.9109999999999999,0.97,22.466666666666665,112.33333333333333,7,3,0.14836795252225518,5587.211817288847,0.2915396341463415
Monsenor Oscar Romero Charter Middle,math,337,True,0.9109999999999999,0.97,22.466666666666665,112.33333333333333,7,3,0.14836795252225518,5587.211817288847,0.20739520958083832
Monte Vista Middle,ela,829,False,0.311,0.387,21.92541655646654,414.5,12,9,0.03739445114595899,4579.433913102333,0.37410948342328454
Monte Vista Middle,math,829,False,0.311,0.387,21.92541655646654,414.5,12,9,0.03739445114595899,4579.433913102333,0.19605843653250773
Montebello Intermediate,ela,992,False,0.74,0.825,26.81081081081081,248.0,17,16,0.07762096774193548,5624.122105709142,0.3399317943336831
Montebello Intermediate,math,992,False,0.74,0.825,26.81081081081081,248.0,17,16,0.07762096774193548,5624.122105709142,0.17857972544878564
Montera Middle,ela,827,False,0.44299999999999995,0.504,19.09930715935335,125.30303030303031,11,9,0.053204353083434096,4715.8310267220695,0.401525198938992
Montera Middle,math,827,False,0.44299999999999995,0.504,19.09930715935335,125.30303030303031,11,9,0.053204353083434096,4715.8310267220695,0.33671052631578946
Montgomery Middle,ela,442,False,0.79,0.907,19.385964912280702,221.0,15,13,0.29411764705882354,-5090.988202698735,0.4067549103330487
Montgomery Middle,math,442,False,0.79,0.907,19.385964912280702,221.0,15,13,0.29411764705882354,-5090.988202698735,0.26495346869712355
Monument Middle,ela,106,False,0.642,0.774,17.666666666666668,,9,8,0.0,8696.949600000005,0.19744791666666664
Monument Middle,math,106,False,0.642,0.774,17.666666666666668,,9,8,0.0,8696.949600000005,0.2085416666666667
Moore Middle,ela,1083,False,0.46799999999999997,0.5479999999999999,22.752100840336134,541.5,11,10,0.10249307479224377,4743.267137415352,0.5913049579045837
Moore Middle,math,1083,False,0.46799999999999997,0.5479999999999999,22.752100840336134,541.5,11,10,0.10249307479224377,4743.267137415352,0.4534582942830366
Moreland Middle,ela,996,False,0.267,0.33,23.94230769230769,332.0,14,10,0.03614457831325301,4846.720819126819,0.6832854209445585
Moreland Middle,math,996,False,0.267,0.33,23.94230769230769,332.0,14,10,0.03614457831325301,4846.720819126819,0.5715789473684211
Morrill Middle,ela,721,False,0.32899999999999996,0.424,21.205882352941178,360.5,11,8,0.39805825242718446,5007.877646269457,0.5083629629629629
Morrill Middle,math,721,False,0.32899999999999996,0.424,21.205882352941178,360.5,11,8,0.39805825242718446,5007.877646269457,0.44174743024963287
Mountain Creek Middle,ela,129,False,0.48100000000000004,0.55,20.0,,12,11,0.0,4795.301874999998,0.3296564885496183
Mountain Creek Middle,math,129,False,0.48100000000000004,0.55,20.0,,12,11,0.0,4795.301874999998,0.2519444444444444
Mountain View Middle,ela,199,False,0.7440000000000001,0.809,19.9,199.0,9,6,0.0,5386.175040650404,0.40873128879152987
Mountain View Middle,math,199,False,0.7440000000000001,0.809,19.9,199.0,9,6,0.0,5386.175040650404,0.26378964637258473
Mountain Vista Middle,ela,363,False,0.612,0.799,21.34038800705467,363.0,11,8,0.0,5508.473246753244,0.3206837606837607
Mountain Vista Middle,math,363,False,0.612,0.799,21.34038800705467,363.0,11,8,0.0,5508.473246753244,0.2396
Mt. Gleason Middle,ela,878,False,0.591,0.726,21.419858502073676,292.6666666666667,18,17,0.0,5587.211817288847,0.46803508771929825
Mt. Gleason Middle,math,878,False,0.591,0.726,21.419858502073676,292.6666666666667,18,17,0.0,5587.211817288847,0.3514095127610209
Muirlands Middle,ela,1075,False,0.213,0.255,24.884259259259256,358.3333333333333,15,14,0.05488372093023256,-5090.988202698735,0.7192748815165877
Muirlands Middle,math,1075,False,0.213,0.255,24.884259259259256,358.3333333333333,15,14,0.05488372093023256,-5090.988202698735,0.6476941287878787
Mulcahy Middle,ela,694,False,0.889,0.961,20.61182061182061,347.0,10,9,0.14121037463976946,5829.513576124384,0.25042709867452134
Mulcahy Middle,math,694,False,0.889,0.961,20.61182061182061,347.0,10,9,0.14121037463976946,5829.513576124384,0.14977372262773722
Murray Middle,ela,619,False,0.39899999999999997,0.47700000000000004,22.59124087591241,309.5,14,12,0.2681744749596123,4662.685528913963,0.5007364975450082
Murray Middle,math,619,False,0.39899999999999997,0.47700000000000004,22.59124087591241,309.5,14,12,0.2681744749596123,4662.685528913963,0.3842006525285481
Myrtle Avenue Elementary,ela,512,False,0.816,0.932,24.38095238095238,512.0,11,10,0.0,6076.175886618328,0.298991935483871
Myrtle Avenue Elementary,math,512,False,0.816,0.932,24.38095238095238,512.0,11,10,0.0,6076.175886618328,0.20132231404958678
Natomas Middle,ela,812,False,0.539,0.635,19.51923076923077,270.6666666666667,9,7,0.1564039408866995,4596.933875367184,0.24028252299605785
Natomas Middle,math,812,False,0.539,0.635,19.51923076923077,270.6666666666667,9,7,0.1564039408866995,4596.933875367184,0.17889397905759163
Natomas Pacific Pathways Prep Middle,ela,513,True,0.27699999999999997,0.396,20.11764705882353,256.5,6,4,0.0,4596.933875367184,0.641854043392505
Natomas Pacific Pathways Prep Middle,math,513,True,0.27699999999999997,0.396,20.11764705882353,256.5,6,4,0.0,4596.933875367184,0.540276134122288
Navelencia Middle,ela,331,False,0.74,0.852,19.470588235294116,165.5,10,9,0.13897280966767372,5355.944281156739,0.4896827794561934
Navelencia Middle,math,331,False,0.74,0.852,19.470588235294116,165.5,10,9,0.13897280966767372,5355.944281156739,0.3664970059880239
Needles Middle,ela,205,False,0.6729999999999999,0.7070000000000001,17.083333333333332,205.0,15,11,0.1073170731707317,7035.154439701181,0.3013888888888889
Needles Middle,math,205,False,0.6729999999999999,0.7070000000000001,17.083333333333332,205.0,15,11,0.1073170731707317,7035.154439701181,0.20785353535353535
Nellie N. Coffman Middle,ela,1095,False,0.81,0.914,23.397435897435898,365.0,16,12,0.23926940639269406,6008.16701130717,0.347062969924812
Nellie N. Coffman Middle,math,1095,False,0.81,0.914,23.397435897435898,365.0,16,12,0.23926940639269406,6008.16701130717,0.1879425393883225
Nelson Avenue Middle,ela,419,False,0.778,0.8759999999999999,21.225937183383994,232.77777777777777,17,13,0.026252983293556086,6034.180394463668,0.2414480198019802
Nelson Avenue Middle,math,419,False,0.778,0.8759999999999999,21.225937183383994,232.77777777777777,17,13,0.026252983293556086,6034.180394463668,0.1280246913580247
Nettie L. Waite Middle,ela,672,False,0.804,0.897,23.309053069719045,336.0,12,12,0.03422619047619048,5164.288405153978,0.3209104938271605
Nettie L. Waite Middle,math,672,False,0.804,0.897,23.309053069719045,336.0,12,12,0.03422619047619048,5164.288405153978,0.12856164383561644
New Brighton Middle,ela,731,False,0.259,0.33,22.701863354037265,243.66666666666666,15,11,0.07113543091655267,4614.856376958059,0.6181541725601132
New Brighton Middle,math,731,False,0.259,0.33,22.701863354037265,243.66666666666666,15,11,0.07113543091655267,4614.856376958059,0.4196755994358251
New Los Angeles Charter,ela,306,True,0.281,0.294,27.818181818181817,306.0,3,1,0.0392156862745098,5587.211817288847,0.5293708609271524
New Los Angeles Charter,math,306,True,0.281,0.294,27.818181818181817,306.0,3,1,0.0392156862745098,5587.211817288847,0.3398013245033113
New Vision Middle,ela,314,True,0.789,0.8590000000000001,23.25925925925926,101.29032258064515,3,2,0.1305732484076433,5931.2610631671805,0.16761290322580646
New Vision Middle,math,314,True,0.789,0.8590000000000001,23.25925925925926,101.29032258064515,3,2,0.1305732484076433,5931.2610631671805,0.1074198717948718
New Vista Middle,ela,933,False,0.8290000000000001,0.8590000000000001,21.697674418604652,311.0,9,5,0.34190782422293675,4577.099326401153,0.2515889370932755
New Vista Middle,math,933,False,0.8290000000000001,0.8590000000000001,21.697674418604652,311.0,9,5,0.34190782422293675,4577.099326401153,0.07984682713347922
Newhart Middle,ela,1223,False,0.147,0.183,24.241823587710602,407.6666666666667,16,15,0.03025347506132461,4497.252292958168,0.7001333333333334
Newhart Middle,math,1223,False,0.147,0.183,24.241823587710602,407.6666666666667,16,15,0.03025347506132461,4497.252292958168,0.6409543568464731
Newton Middle,ela,586,False,0.473,0.594,24.416666666666668,195.33333333333334,13,11,0.07167235494880546,6539.490618061652,0.59740614334471
Newton Middle,math,586,False,0.473,0.594,24.416666666666668,195.33333333333334,13,11,0.07167235494880546,6539.490618061652,0.38177474402730377
Nicolet Middle,ela,913,False,0.7929999999999999,0.9179999999999999,25.617283950617285,304.3333333333333,12,9,0.0755750273822563,5645.241009498563,0.22724177071509646
Nicolet Middle,math,913,False,0.7929999999999999,0.9179999999999999,25.617283950617285,304.3333333333333,12,9,0.0755750273822563,5645.241009498563,0.15225368063420158
Niguel Hills Middle,ela,1184,False,0.195,0.245,21.905642923219244,381.93548387096774,20,18,0.052364864864864864,4497.252292958168,0.6503715034965035
Niguel Hills Middle,math,1184,False,0.195,0.245,21.905642923219244,381.93548387096774,20,18,0.052364864864864864,4497.252292958168,0.53085726718886
Norman L. Sullivan Middle,ela,600,False,0.275,0.325,21.428571428571427,300.0,8,6,0.0,3828.0324636701553,0.6378545119705341
Norman L. Sullivan Middle,math,600,False,0.275,0.325,21.428571428571427,300.0,8,6,0.0,3828.0324636701553,0.55859375
North Mountain Middle,ela,1048,False,0.698,0.81,23.603603603603606,275.7894736842105,12,10,0.12118320610687022,4812.352567396415,0.3215983606557377
North Mountain Middle,math,1048,False,0.698,0.81,23.603603603603606,275.7894736842105,12,10,0.12118320610687022,4812.352567396415,0.14993333333333334
North Park Academy Of The Arts,ela,724,False,0.67,0.772,20.200892857142854,362.0,19,18,0.08011049723756906,4825.434020979021,0.30904591104734574
North Park Academy Of The Arts,math,724,False,0.67,0.772,20.200892857142854,362.0,19,18,0.08011049723756906,4825.434020979021,0.2001721664275466
North Tahoe School,ela,430,False,0.435,0.498,18.859649122807017,215.0,13,11,0.0,7158.4250423940175,0.6013231850117096
North Tahoe School,math,430,False,0.435,0.498,18.859649122807017,215.0,13,11,0.0,7158.4250423940175,0.5512733644859813
Northridge Middle,ela,839,False,0.8,0.899,16.61715191126956,839.0,18,16,0.0,5587.211817288847,0.2885361216730038
Northridge Middle,math,839,False,0.8,0.899,16.61715191126956,839.0,18,16,0.0,5587.211817288847,0.2081625
Norwood Junior High,ela,722,False,0.7240000000000001,0.8340000000000001,21.235294117647058,361.0,15,13,0.14958448753462603,5592.081640170847,0.33874823196605375
Norwood Junior High,math,722,False,0.7240000000000001,0.8340000000000001,21.235294117647058,361.0,15,13,0.14958448753462603,5592.081640170847,0.25884779516358464
O'hara Park Middle,ela,864,False,0.35600000000000004,0.43200000000000005,18.92661555312158,297.9310344827586,13,10,0.020833333333333332,4761.638875798724,0.4400240963855422
O'hara Park Middle,math,864,False,0.35600000000000004,0.43200000000000005,18.92661555312158,297.9310344827586,13,10,0.020833333333333332,4761.638875798724,0.23114457831325305
Oak Creek Intermediate,ela,177,False,0.446,0.5820000000000001,19.666666666666668,177.0,14,8,0.0,5348.122497109829,0.3771965317919075
Oak Creek Intermediate,math,177,False,0.446,0.5820000000000001,19.666666666666668,177.0,14,8,0.0,5348.122497109829,0.3616763005780347
Oak Grove Middle,ela,230,False,0.335,0.465,21.19815668202765,230.0,19,17,0.0,3895.6698512585813,0.2894282380396733
Oak Grove Middle,math,230,False,0.335,0.465,21.19815668202765,230.0,19,17,0.0,3895.6698512585813,0.14425142857142856
Oak Middle,ela,1130,False,0.098,0.134,23.522064945878434,565.0,12,9,0.0,5543.919797949332,0.7840941385435168
Oak Middle,math,1130,False,0.098,0.134,23.522064945878434,565.0,12,9,0.0,5543.919797949332,0.6396663701067615
Oak Valley Middle,ela,1388,False,0.071,0.096,24.54031117397454,462.6666666666667,9,8,0.0,4502.411981213837,0.8468915929203541
Oak Valley Middle,math,1388,False,0.071,0.096,24.54031117397454,462.6666666666667,9,8,0.0,4502.411981213837,0.7485950110051357
Oakland Charter Academy,ela,190,True,0.705,0.884,23.75,,1,1,0.0,4715.8310267220695,0.3011079545454546
Oakland Charter Academy,math,190,True,0.705,0.884,23.75,,1,1,0.0,4715.8310267220695,0.2503693181818182
Oakland Unity Middle,ela,76,True,0.763,0.895,25.333333333333332,38.0,4,1,0,2115.6034067919063,0.3276829268292683
Oakland Unity Middle,math,76,True,0.763,0.895,25.333333333333332,38.0,4,1,0,2115.6034067919063,0.09945783132530121
Ocala Middle,ela,477,False,0.706,0.87,18.206106870229007,238.5,13,11,0.06708595387840671,7096.845521213125,0.35985294117647065
Ocala Middle,math,477,False,0.706,0.87,18.206106870229007,238.5,13,11,0.06708595387840671,7096.845521213125,0.2500935550935551
Ocean View Hills,ela,659,False,0.995,0.995,25.336409073433295,659.0,12,11,0.0,5729.206909317805,0.5430291411042945
Ocean View Hills,math,659,False,0.995,0.995,25.336409073433295,659.0,12,11,0.0,5729.206909317805,0.3918099547511312
Ocean View Junior High,ela,874,False,0.6990000000000001,0.858,23.0,437.0,13,11,0.028604118993135013,5537.041472211995,0.3802083333333333
Ocean View Junior High,math,874,False,0.6990000000000001,0.858,23.0,437.0,13,11,0.028604118993135013,5537.041472211995,0.17838633686690222
