school_name,test_id,enrollment,charter,f_percent,fr_percent,student_teacher_ratio,student_admin_ratio,avg_exp,avg_yrs_district,dropouts_per_enrollment,susp_per_enrollment,district_budget_per_student,percent_met_and_above
Jenny Lind Elementary,math,515,False,0.419,0.541,23.40909090909091,515.0,17,13,0,0.0,4529.740357142858,0.19856677524429966
Jensen Ranch Elementary,ela,439,False,0.040999999999999995,0.052000000000000005,21.372930866601752,439.0,14,10,0,0.0,4972.233653640829,0.8695720720720721
Jensen Ranch Elementary,math,439,False,0.040999999999999995,0.052000000000000005,21.372930866601752,439.0,14,10,0,0.0,4972.233653640829,0.8629241071428572
Jerabek Elementary,ela,647,False,0.054000000000000006,0.07,21.282894736842106,647.0,19,17,0,0.0,-5090.988202698735,0.8798489932885906
Jerabek Elementary,math,647,False,0.054000000000000006,0.07,21.282894736842106,647.0,19,17,0,0.0,-5090.988202698735,0.8895973154362417
Jerry Voorhis Elementary,ela,480,False,0.884,0.9420000000000001,24.0,480.0,20,18,0,0.0,6708.348877494462,0.3085416666666667
Jerry Voorhis Elementary,math,480,False,0.884,0.9420000000000001,24.0,480.0,20,18,0,0.0,6708.348877494462,0.25199074074074074
Jersey Avenue Elementary,ela,487,False,0.475,0.6629999999999999,22.651162790697676,487.0,15,12,0,0.0,5564.354529895028,0.6113582677165355
Jersey Avenue Elementary,math,487,False,0.475,0.6629999999999999,22.651162790697676,487.0,15,12,0,0.0,5564.354529895028,0.4086470588235295
Jesse G. Sanchez Elementary,ela,850,False,0.963,0.9890000000000001,26.5625,425.0,9,8,0,0.0,5688.34378258996,0.1497390396659708
Jesse G. Sanchez Elementary,math,850,False,0.963,0.9890000000000001,26.5625,425.0,9,8,0,0.0,5688.34378258996,0.09891440501043842
Jessie Hayden Elementary,ela,838,False,0.6459999999999999,0.773,23.27777777777778,838.0,14,13,0,0.0,8205.314455908945,0.6399140049140051
Jessie Hayden Elementary,math,838,False,0.6459999999999999,0.773,23.27777777777778,838.0,14,13,0,0.0,8205.314455908945,0.6114878048780488
Jim Maples Academy,ela,410,False,0.763,0.8590000000000001,23.631123919308354,205.0,9,7,0,0.11707317073170732,5397.391116331097,0.3700972762645915
Jim Maples Academy,math,410,False,0.763,0.8590000000000001,23.631123919308354,205.0,9,7,0,0.11707317073170732,5397.391116331097,0.28869140625
Jim Thorpe Fundamental,ela,1025,False,0.7979999999999999,0.833,26.973684210526315,512.5,18,16,0,0.0,5489.975345472109,0.5914092664092665
Jim Thorpe Fundamental,math,1025,False,0.7979999999999999,0.833,26.973684210526315,512.5,18,16,0,0.0,5489.975345472109,0.47920849420849426
"Jiminez, Roberto And Dr. Francisco Elementary Scho",ela,852,False,0.74,0.8590000000000001,25.058823529411764,426.0,11,10,0,0,5734.293046912689,0.20909706546275394
"Jiminez, Roberto And Dr. Francisco Elementary Scho",math,852,False,0.74,0.8590000000000001,25.058823529411764,426.0,11,10,0,0,5734.293046912689,0.16933333333333334
Joaquin Miller Elementary,ela,746,False,0.345,0.433,21.81286549707602,373.0,14,9,0,0.0,4584.799199676634,0.65493091537133
Joaquin Miller Elementary,math,746,False,0.345,0.433,21.81286549707602,373.0,14,9,0,0.0,4584.799199676634,0.5506506849315068
Joe Hamilton Elementary,ela,335,False,0.7909999999999999,0.8390000000000001,20.9375,335.0,16,15,0,0.03880597014925373,5106.542785554311,0.30199404761904763
Joe Hamilton Elementary,math,335,False,0.7909999999999999,0.8390000000000001,20.9375,335.0,16,15,0,0.03880597014925373,5106.542785554311,0.22319526627218933
Joe Henderson Elementary,ela,552,False,0.122,0.145,21.647058823529413,552.0,18,14,0,0.0,5112.878542551041,0.6280357142857143
Joe Henderson Elementary,math,552,False,0.122,0.145,21.647058823529413,552.0,18,14,0,0.0,5112.878542551041,0.6205928853754941
Joe Nightingale Elementary,ela,761,False,0.33299999999999996,0.469,22.866586538461537,380.5,16,14,0,0.0,5129.193133308013,0.6136989795918367
Joe Nightingale Elementary,math,761,False,0.33299999999999996,0.469,22.866586538461537,380.5,16,14,0,0.0,5129.193133308013,0.4676171875
Joe Stefani,ela,615,False,0.728,0.847,26.950043821209466,307.5,14,13,0,0.026016260162601626,5379.1863914401165,0.39851307189542484
Joe Stefani,math,615,False,0.728,0.847,26.950043821209466,307.5,14,13,0,0.026016260162601626,5379.1863914401165,0.2279654036243822
Joel J. Hidahl Elementary,ela,488,False,0.7170000000000001,0.841,24.4,488.0,14,12,0,0.02459016393442623,4930.258275282077,0.36838403041825096
Joel J. Hidahl Elementary,math,488,False,0.7170000000000001,0.841,24.4,488.0,14,12,0,0.02459016393442623,4930.258275282077,0.2873207547169812
John A. Otis Elementary,ela,448,False,0.68,0.772,18.666666666666668,448.0,10,9,0,0.0,6080.469927272728,0.41790196078431374
John A. Otis Elementary,math,448,False,0.68,0.772,18.666666666666668,448.0,10,9,0,0.0,6080.469927272728,0.3098846153846154
John Adams Elementary,ela,400,False,0.6679999999999999,0.762,16.666666666666668,400.0,15,11,0,0.0,5200.1804366447195,0.470411718131433
John Adams Elementary,math,400,False,0.6679999999999999,0.762,16.666666666666668,400.0,15,11,0,0.0,5200.1804366447195,0.36454509493670895
John And Jacquelyn Miller Elementary,ela,666,False,0.6509999999999999,0.698,25.517241379310345,666.0,17,14,0,0.03753753753753754,4577.099326401153,0.47077903682719546
John And Jacquelyn Miller Elementary,math,666,False,0.6509999999999999,0.698,25.517241379310345,666.0,17,14,0,0.03753753753753754,4577.099326401153,0.3123863636363637
John B. Monlux Elementary,ela,684,False,0.615,0.78,21.375,342.0,19,18,0,0,5587.211817288847,0.4603008595988538
John B. Monlux Elementary,math,684,False,0.615,0.78,21.375,342.0,19,18,0,0,5587.211817288847,0.3692178770949721
John B. Riebli Elementary,ela,503,True,0.17,0.188,21.917211328976034,503.0,17,14,0,0.02584493041749503,5036.187023890786,0.4891923076923077
John B. Riebli Elementary,math,503,True,0.17,0.188,21.917211328976034,503.0,17,14,0,0.02584493041749503,5036.187023890786,0.49092307692307696
John Baldwin Elementary,ela,576,False,0.013000000000000001,0.013999999999999999,21.735849056603772,576.0,12,8,0,0,5537.810180747173,0.73626
John Baldwin Elementary,math,576,False,0.013000000000000001,0.013999999999999999,21.735849056603772,576.0,12,8,0,0,5537.810180747173,0.8020238095238096
John Bidwell Elementary,ela,368,False,0.8320000000000001,0.9079999999999999,23.29113924050633,736.0,20,20,0,0.0,5210.598629677855,0.35835555555555554
John Bidwell Elementary,math,368,False,0.8320000000000001,0.9079999999999999,23.29113924050633,736.0,20,20,0,0.0,5210.598629677855,0.3619469026548673
John Blacow Elementary,ela,456,False,0.418,0.516,17.338403041825096,228.0,13,10,0,0.0,4897.717849190859,0.4783177570093458
John Blacow Elementary,math,456,False,0.418,0.516,17.338403041825096,228.0,13,10,0,0.0,4897.717849190859,0.3708333333333333
John C Martinez Elementary,ela,475,False,0.835,0.996,23.75,237.5,13,10,0,0,6129.607290742387,0.22893280632411067
John C Martinez Elementary,math,475,False,0.835,0.996,23.75,237.5,13,10,0,0,6129.607290742387,0.17823529411764708
John C. Fremont Elementary,ela,583,False,0.79,0.884,22.934697088906372,291.5,12,11,0,0.0,5379.1863914401165,0.5146201657458565
John C. Fremont Elementary,math,583,False,0.79,0.884,22.934697088906372,291.5,12,11,0,0.0,5379.1863914401165,0.4171517241379311
John Cabrillo Elementary,ela,384,False,0.747,0.823,21.333333333333332,384.0,16,16,0,0.0,5210.598629677855,0.23848557692307695
John Cabrillo Elementary,math,384,False,0.747,0.823,21.333333333333332,384.0,16,16,0,0.0,5210.598629677855,0.19783653846153848
John D. Sloat Elementary,ela,230,False,0.774,0.809,18.548387096774192,230.0,11,11,0,0.41739130434782606,5210.598629677855,0.06041984732824428
John D. Sloat Elementary,math,230,False,0.774,0.809,18.548387096774192,230.0,11,11,0,0.41739130434782606,5210.598629677855,0.021423076923076923
John Dolland Elementary,ela,610,False,0.765,0.878,22.59259259259259,610.0,15,15,0,0.0,5164.288405153978,0.40884488448844886
John Dolland Elementary,math,610,False,0.765,0.878,22.59259259259259,610.0,15,15,0,0.0,5164.288405153978,0.34810231023102306
John E. Steinbeck Elementary,ela,663,False,0.562,0.588,26.52,331.5,9,8,0,0.016591251885369532,5688.34378258996,0.42207253886010365
John E. Steinbeck Elementary,math,663,False,0.562,0.588,26.52,331.5,9,8,0,0.016591251885369532,5688.34378258996,0.2725839793281654
John Ehrhardt Elementary,ela,918,False,0.385,0.528,22.17391304347826,459.0,19,17,0,0.0,5407.608171969354,0.4705102040816327
John Ehrhardt Elementary,math,918,False,0.385,0.528,22.17391304347826,459.0,19,17,0,0.0,5407.608171969354,0.3671322160148976
John F. Kennedy Elementary,ela,583,False,0.764,0.818,22.423076923076923,145.75,9,6,0,0.04631217838765009,5731.81785929497,0.4420514705882354
John F. Kennedy Elementary,math,583,False,0.764,0.818,22.423076923076923,145.75,9,6,0,0.04631217838765009,5731.81785929497,0.4033357735480723
John Foster Dulles Elementary,ela,233,False,0.439,0.507,21.181818181818183,233.0,13,13,0,0.0,5164.288405153978,0.44231481481481477
John Foster Dulles Elementary,math,233,False,0.439,0.507,21.181818181818183,233.0,13,13,0,0.0,5164.288405153978,0.4012616822429907
John G. Mattos Elementary,ela,615,False,0.14,0.156,20.534223706176963,615.0,12,9,0,0.0,4897.717849190859,0.6020325203252033
John G. Mattos Elementary,math,615,False,0.14,0.156,20.534223706176963,615.0,12,9,0,0.0,4897.717849190859,0.5876558265582656
John Gill Elementary,ela,347,False,0.625,0.7090000000000001,16.926829268292682,347.0,8,7,0,0.0,5476.76827491484,0.23975757575757578
John Gill Elementary,math,347,False,0.625,0.7090000000000001,16.926829268292682,347.0,8,7,0,0.0,5476.76827491484,0.13972727272727273
John Gomes Elementary,ela,820,False,0.040999999999999995,0.042,22.404371584699454,820.0,15,13,0,0,4897.717849190859,0.8915319148936169
John Gomes Elementary,math,820,False,0.040999999999999995,0.042,22.404371584699454,820.0,15,13,0,0,4897.717849190859,0.9131118143459916
John Green Elementary,ela,891,False,0.019,0.023,22.330827067669173,445.5,14,10,0,0.0,5205.852392373307,0.8201394849785407
John Green Elementary,math,891,False,0.019,0.023,22.330827067669173,445.5,14,10,0,0.0,5205.852392373307,0.8693454935622318
John H. Eader Elementary,ela,611,False,0.11,0.126,26.565217391304348,611.0,10,8,0,0.0,4879.892425799089,0.7504012345679012
John H. Eader Elementary,math,611,False,0.11,0.126,26.565217391304348,611.0,10,8,0,0.0,4879.892425799089,0.7884890965732088
John H. Nuffer Elementary,ela,374,False,0.8340000000000001,0.885,18.7,374.0,14,14,0,0.0,5164.288405153978,0.24000000000000002
John H. Nuffer Elementary,math,374,False,0.8340000000000001,0.885,18.7,374.0,14,14,0,0.0,5164.288405153978,0.18177142857142856
John J. Doyle Elementary,ela,684,False,0.9490000000000001,0.963,22.8,342.0,13,11,0,0.059941520467836254,6040.011747820538,0.29778532608695657
John J. Doyle Elementary,math,684,False,0.9490000000000001,0.963,22.8,342.0,13,11,0,0.059941520467836254,6040.011747820538,0.21945040214477213
John J. Montgomery Elementary,ela,558,False,0.48700000000000004,0.597,23.49473684210526,558.0,13,12,0,0,6160.848876404495,0.34924501424501425
John J. Montgomery Elementary,math,558,False,0.48700000000000004,0.597,23.49473684210526,558.0,13,12,0,0,6160.848876404495,0.2903954802259887
John J. Pershing Elementary,ela,843,False,0.8170000000000001,0.938,21.615384615384617,421.5,11,10,0,0.0,5153.753659035566,0.30090717299578057
John J. Pershing Elementary,math,843,False,0.8170000000000001,0.938,21.615384615384617,421.5,11,10,0,0.0,5153.753659035566,0.2380062630480167
John Kelley Elementary,ela,596,False,0.815,0.851,16.555555555555557,198.66666666666666,10,9,0,0,5731.836781718888,0.21856187290969897
John Kelley Elementary,math,596,False,0.815,0.851,16.555555555555557,198.66666666666666,10,9,0,0,5731.836781718888,0.1698989898989899
John L. Golden Elementary,ela,891,False,0.172,0.185,22.275,445.5,17,14,0,0,5125.767913601616,0.7004835164835166
John L. Golden Elementary,math,891,False,0.172,0.185,22.275,445.5,17,14,0,0,5125.767913601616,0.662592190889371
John L. Prueitt Elementary,ela,837,False,0.733,0.848,22.62162162162162,418.5,12,11,0,0.0,5585.845358418012,0.38021077283372373
John L. Prueitt Elementary,math,837,False,0.733,0.848,22.62162162162162,418.5,12,11,0,0.0,5585.845358418012,0.2082867132867133
John Malcom Elementary,ela,686,False,0.077,0.086,24.95452891960713,686.0,21,19,0,0.0,4497.252292958168,0.6776835443037975
John Malcom Elementary,math,686,False,0.077,0.086,24.95452891960713,686.0,21,19,0,0.0,4497.252292958168,0.6599242424242425
John Marshall Elementary,ela,454,False,0.655,0.746,25.22222222222222,454.0,16,16,0,0.0,5809.952892468844,0.4907227722772277
John Marshall Elementary,math,454,False,0.655,0.746,25.22222222222222,454.0,16,16,0,0.0,5809.952892468844,0.3913510848126233
John Muir Elementary,ela,400,False,0.017,0.02,19.047619047619047,400.0,15,12,0,0.0,5155.605035887691,0.5325708502024291
John Muir Elementary,math,400,False,0.017,0.02,19.047619047619047,400.0,15,12,0,0.0,5155.605035887691,0.47315869017632245
John Muir Fundamental Elementary,ela,1037,False,0.7440000000000001,0.784,25.29268292682927,518.5,20,18,0,0,5489.975345472109,0.5001960784313726
John Muir Fundamental Elementary,math,1037,False,0.7440000000000001,0.784,25.29268292682927,518.5,20,18,0,0,5489.975345472109,0.4516666666666667
John Murdy Elementary,ela,424,False,0.5379999999999999,0.639,23.555555555555557,424.0,15,15,0,0.0,5809.952892468844,0.6525196850393701
John Murdy Elementary,math,424,False,0.5379999999999999,0.639,23.555555555555557,424.0,15,15,0,0.0,5809.952892468844,0.6712068965517242
John O. Tynes Elementary,ela,851,False,0.623,0.698,25.78787878787879,425.5,14,13,0,0.04465334900117509,4963.454041276234,0.5699678800856531
John O. Tynes Elementary,math,851,False,0.623,0.698,25.78787878787879,425.5,14,13,0,0.04465334900117509,4963.454041276234,0.5010683760683761
John R. Peterson Elementary,ela,705,False,0.207,0.231,25.178571428571427,705.0,11,9,0,0.0,4879.892425799089,0.7613623188405796
John R. Peterson Elementary,math,705,False,0.207,0.231,25.178571428571427,705.0,11,9,0,0.0,4879.892425799089,0.7311560693641619
John R. Williams,ela,618,False,0.6509999999999999,0.794,21.164383561643834,309.0,12,10,0,0.0,5548.3819359001955,0.25907608695652173
John R. Williams,math,618,False,0.6509999999999999,0.794,21.164383561643834,309.0,12,10,0,0.0,5548.3819359001955,0.21950819672131147
John Reith Elementary,ela,539,False,0.718,0.84,19.147424511545292,269.5,15,13,0,0.04823747680890538,5407.608171969354,0.27724085365853657
John Reith Elementary,math,539,False,0.718,0.84,19.147424511545292,269.5,15,13,0,0.04823747680890538,5407.608171969354,0.23119266055045873
John S. Wash Elementary,ela,506,False,0.42100000000000004,0.611,20.444444444444443,506.0,11,10,0,0.0,5502.870421402341,0.6019301470588236
John S. Wash Elementary,math,506,False,0.42100000000000004,0.611,20.444444444444443,506.0,11,10,0,0.0,5502.870421402341,0.5113736263736264
John Sinnott Elementary,ela,775,False,0.11699999999999999,0.151,25.0,387.5,15,13,0,0.0,5690.661526576619,0.779218009478673
John Sinnott Elementary,math,775,False,0.11699999999999999,0.151,25.0,387.5,15,13,0,0.0,5690.661526576619,0.8098463356973995
John Stallings Elementary,ela,596,False,0.642,0.772,23.84,298.0,18,17,0,0.0,5026.825883157777,0.36907294832826754
John Stallings Elementary,math,596,False,0.642,0.772,23.84,298.0,18,17,0,0.0,5026.825883157777,0.32132440476190477
John Steinbeck Elementary,ela,775,False,0.732,0.8859999999999999,23.134328358208954,258.3333333333333,10,9,0,0.1393548387096774,4450.319057708217,0.2597104677060134
John Steinbeck Elementary,math,775,False,0.732,0.8859999999999999,23.134328358208954,258.3333333333333,10,9,0,0.1393548387096774,4450.319057708217,0.19115812917594655
John Swett Elementary,ela,536,False,0.109,0.13,20.615384615384617,536.0,11,7,0,0.0,5424.875446534884,0.64
John Swett Elementary,math,536,False,0.109,0.13,20.615384615384617,536.0,11,7,0,0.0,5424.875446534884,0.558265306122449
John W. Mack Elementary,ela,419,False,0.8590000000000001,0.93,19.045454545454547,419.0,18,17,0,0.0,5587.211817288847,0.11967980295566504
John W. Mack Elementary,math,419,False,0.8590000000000001,0.93,19.045454545454547,419.0,18,17,0,0.0,5587.211817288847,0.11817733990147784
Johnson Elementary,ela,389,False,0.7829999999999999,0.875,19.45,389.0,16,14,0,0.12596401028277635,-5090.988202698735,0.22077083333333333
Johnson Elementary,math,389,False,0.7829999999999999,0.875,19.45,389.0,16,14,0,0.12596401028277635,-5090.988202698735,0.17219315895372236
Johnson Park Elementary,ela,368,False,0.778,0.9079999999999999,23.58974358974359,368.0,5,5,0,0.0,5074.253585271322,0.30938095238095237
Johnson Park Elementary,math,368,False,0.778,0.9079999999999999,23.58974358974359,368.0,5,5,0,0.0,5074.253585271322,0.21645933014354068
Johnston Cooper Elementary,ela,570,False,0.746,0.8109999999999999,22.8,570.0,14,12,0,0.02280701754385965,5295.109922638438,0.2009245283018868
Johnston Cooper Elementary,math,570,False,0.746,0.8109999999999999,22.8,570.0,14,12,0,0.02280701754385965,5295.109922638438,0.12845149253731342
Joli Ann Leichtag Elementary,ela,781,False,0.65,0.7709999999999999,24.40625,390.5,9,9,0,0.0,4466.857939268726,0.4729365079365079
Joli Ann Leichtag Elementary,math,781,False,0.65,0.7709999999999999,24.40625,390.5,9,9,0,0.0,4466.857939268726,0.5025066312997347
Jonas E. Salk,ela,819,False,0.815,0.9009999999999999,24.818181818181817,409.5,13,12,0,0.0,6345.87431598629,0.4798287671232877
Jonas E. Salk,math,819,False,0.815,0.9009999999999999,24.818181818181817,409.5,13,12,0,0.0,6345.87431598629,0.382737556561086
Jonas Salk Elementary,ela,496,False,0.311,0.41200000000000003,23.61904761904762,496.0,15,15,0,0,-5090.988202698735,0.7813366336633664
Jonas Salk Elementary,math,496,False,0.311,0.41200000000000003,23.61904761904762,496.0,15,15,0,0,-5090.988202698735,0.6704187192118226
Jones Elementary,ela,346,False,0.261,0.405,18.210526315789473,346.0,19,18,0,0.0,-5090.988202698735,0.6613740458015267
Jones Elementary,math,346,False,0.261,0.405,18.210526315789473,346.0,19,18,0,0.0,-5090.988202698735,0.4783823529411765
Jordan Elementary,ela,420,False,0.8540000000000001,0.9159999999999999,23.333333333333332,420.0,16,14,0,0.0,4520.907335201906,0.49713024282560714
Jordan Elementary,math,420,False,0.8540000000000001,0.9159999999999999,23.333333333333332,420.0,16,14,0,0.0,4520.907335201906,0.3620640176600442
Jose Sepulveda Elementary,ela,460,False,0.9329999999999999,0.951,21.904761904761905,460.0,20,18,0,0.0,5489.975345472109,0.1488967136150235
Jose Sepulveda Elementary,math,460,False,0.9329999999999999,0.951,21.904761904761905,460.0,20,18,0,0.0,5489.975345472109,0.12107476635514018
Joseph A. Gascon Elementary,ela,850,False,0.8390000000000001,0.905,24.285714285714285,283.3333333333333,20,17,0,0.0,5624.122105709142,0.20819047619047618
Joseph A. Gascon Elementary,math,850,False,0.8390000000000001,0.905,24.285714285714285,283.3333333333333,20,17,0,0.0,5624.122105709142,0.1283016627078385
Joseph Arnold Elementary,ela,727,False,0.151,0.223,18.170457385653588,727.0,14,11,0,0.0,4517.027265229226,0.6779545454545455
Joseph Arnold Elementary,math,727,False,0.151,0.223,18.170457385653588,727.0,14,11,0,0.0,4517.027265229226,0.711770538243626
Joseph Azevada Elementary,ela,605,False,0.204,0.262,19.516129032258064,605.0,10,7,0,0.0,4897.717849190859,0.6712132352941176
Joseph Azevada Elementary,math,605,False,0.204,0.262,19.516129032258064,605.0,10,7,0,0.0,4897.717849190859,0.6391818181818182
Joseph H. Wardlaw Elementary,ela,810,False,0.426,0.523,25.233644859813083,270.0,17,15,0,0.044444444444444446,5295.109922638438,0.38167525773195876
Joseph H. Wardlaw Elementary,math,810,False,0.426,0.523,25.233644859813083,270.0,17,15,0,0.044444444444444446,5295.109922638438,0.3615521628498727
Joseph M. Simas,ela,501,False,0.39,0.527,21.782608695652176,250.5,10,9,0,0.03592814371257485,5391.047904923598,0.5297297297297298
Joseph M. Simas,math,501,False,0.39,0.527,21.782608695652176,250.5,10,9,0,0.03592814371257485,5391.047904923598,0.4292857142857143
Joseph R. Perry Elementary,ela,430,False,0.503,0.5720000000000001,23.369565217391305,430.0,10,10,0,0.0,4879.892425799089,0.37359890109890115
Joseph R. Perry Elementary,math,430,False,0.503,0.5720000000000001,23.369565217391305,430.0,10,10,0,0.0,4879.892425799089,0.3373901098901099
Joseph Sims Elementary,ela,812,False,0.245,0.32799999999999996,21.2565445026178,406.0,18,15,0,0.0,5407.608171969354,0.6285381355932204
Joseph Sims Elementary,math,812,False,0.245,0.32799999999999996,21.2565445026178,406.0,18,15,0,0.0,5407.608171969354,0.5508280922431866
Joseph Weller Elementary,ela,455,False,0.32899999999999996,0.45399999999999996,21.563981042654028,227.5,12,11,0,0,5690.661526576619,0.5803307392996109
Joseph Weller Elementary,math,455,False,0.32899999999999996,0.45399999999999996,21.563981042654028,227.5,12,11,0,0,5690.661526576619,0.6304474708171205
Josephine Chrysler Elementary,ela,618,False,0.794,0.87,22.88888888888889,618.0,8,7,0,0.02750809061488673,4741.663535976509,0.2405421686746988
Josephine Chrysler Elementary,math,618,False,0.794,0.87,22.88888888888889,618.0,8,7,0,0.02750809061488673,4741.663535976509,0.1495945945945946
Joshua Chadbourne Elementary,ela,788,False,0.053,0.067,21.949860724233986,788.0,16,13,0,0.0,4897.717849190859,0.8691334661354582
Joshua Chadbourne Elementary,math,788,False,0.053,0.067,21.949860724233986,788.0,16,13,0,0.0,4897.717849190859,0.8887872763419483
Joshua Circle Elementary,ela,793,False,0.763,0.7979999999999999,28.321428571428573,396.5,12,11,0,0.0,4518.970694097043,0.15940376569037656
Joshua Circle Elementary,math,793,False,0.763,0.7979999999999999,28.321428571428573,396.5,12,11,0,0.0,4518.970694097043,0.12047071129707111
Joshua Elementary,ela,671,False,0.898,0.93,23.964285714285715,671.0,10,7,0,0.07600596125186289,4577.099326401153,0.1503921568627451
Joshua Elementary,math,671,False,0.898,0.93,23.964285714285715,671.0,10,7,0,0.07600596125186289,4577.099326401153,0.0478125
Joshua Hills Elementary,ela,758,False,0.779,0.919,27.071428571428573,379.0,19,18,0,0.03825857519788918,4735.459660547127,0.2631991525423729
Joshua Hills Elementary,math,758,False,0.779,0.919,27.071428571428573,379.0,19,18,0,0.03825857519788918,4735.459660547127,0.23085263157894736
Joshua Tree Elementary,ela,318,False,0.818,0.8809999999999999,13.959613696224757,318.0,11,9,0,0.0,4203.061846078908,0.2988826815642458
Joshua Tree Elementary,math,318,False,0.818,0.8809999999999999,13.959613696224757,318.0,11,9,0,0.0,4203.061846078908,0.23351955307262567
Joyner Elementary,ela,686,False,0.85,0.955,18.54054054054054,343.0,12,11,0,0.04664723032069971,-5090.988202698735,0.39233333333333337
Joyner Elementary,math,686,False,0.85,0.955,18.54054054054054,343.0,12,11,0,0.04664723032069971,-5090.988202698735,0.3415934065934066
Juan Cabrillo Elementary,ela,195,False,0.149,0.195,16.25,195.0,16,14,0,0.0,6499.5079571517435,0.6297
Juan Cabrillo Elementary,math,195,False,0.149,0.195,16.25,195.0,16,14,0,0.0,6499.5079571517435,0.5880808080808081
Juan De Anza Elementary,ela,603,False,0.311,0.446,24.314516129032256,301.5,17,14,0,0.0,3253.8180067813046,0.6618403908794789
Juan De Anza Elementary,math,603,False,0.311,0.446,24.314516129032256,301.5,17,14,0,0.0,3253.8180067813046,0.4610876623376623
Juana Briones Elementary,ela,335,False,0.107,0.128,11.129568106312291,335.0,16,12,0,0,9703.295281537848,0.8918421052631579
Juana Briones Elementary,math,335,False,0.107,0.128,11.129568106312291,335.0,16,12,0,0,9703.295281537848,0.8713197969543147
Juanamaria Elementary,ela,440,False,0.292,0.371,20.872865275142317,440.0,15,13,0,0.0,5061.518909197082,0.6272790697674419
Juanamaria Elementary,math,440,False,0.292,0.371,20.872865275142317,440.0,15,13,0,0.0,5061.518909197082,0.5801627906976744
Juanita Blakely Jones Elementary,ela,430,False,0.9359999999999999,0.971,22.63157894736842,215.0,12,11,0,0.05813953488372093,5931.2610631671805,0.3091706161137441
Juanita Blakely Jones Elementary,math,430,False,0.9359999999999999,0.971,22.63157894736842,215.0,12,11,0,0.05813953488372093,5931.2610631671805,0.10913145539906104
Juarez (Benito) Elementary,ela,764,False,0.47100000000000003,0.579,25.466666666666665,254.66666666666666,12,11,0,0.0,5618.750681625291,0.41964285714285715
Juarez (Benito) Elementary,math,764,False,0.47100000000000003,0.579,25.466666666666665,254.66666666666666,12,11,0,0.0,5618.750681625291,0.3332338308457712
Juarez Elementary,ela,240,False,0.45899999999999996,0.58,20.0,240.0,17,15,0,0.0,-5090.988202698735,0.4806470588235295
Juarez Elementary,math,240,False,0.45899999999999996,0.58,20.0,240.0,17,15,0,0.0,-5090.988202698735,0.4208695652173913
Juarez-Lincoln Elementary,ela,565,False,0.542,0.6990000000000001,18.833333333333332,565.0,14,13,0,0,4798.755786966591,0.4902949852507375
Juarez-Lincoln Elementary,math,565,False,0.542,0.6990000000000001,18.833333333333332,565.0,14,13,0,0,4798.755786966591,0.26154727793696275
Judith F. Baca Arts Academy,ela,718,False,0.8759999999999999,0.946,19.944444444444443,359.0,15,15,0,0,5587.211817288847,0.1806015037593985
Judith F. Baca Arts Academy,math,718,False,0.8759999999999999,0.946,19.944444444444443,359.0,15,15,0,0,5587.211817288847,0.2105793450881612
Judson & Brown Elementary,ela,554,False,0.4,0.48100000000000004,21.63217493166732,554.0,17,16,0,0.0,4743.267137415352,0.6389655172413794
Judson & Brown Elementary,math,554,False,0.4,0.48100000000000004,21.63217493166732,554.0,17,16,0,0.0,4743.267137415352,0.48129757785467125
Julia B. Morrison Elementary,ela,795,False,0.708,0.815,26.5,397.5,16,15,0,0.0,5164.288405153978,0.5696153846153846
Julia B. Morrison Elementary,math,795,False,0.708,0.815,26.5,397.5,16,15,0,0.0,5164.288405153978,0.359934036939314
Julia Morgan Elementary,ela,534,False,0.429,0.5539999999999999,19.20863309352518,267.0,18,17,0,0.04681647940074907,5364.942499424249,0.48135179153094465
Julia Morgan Elementary,math,534,False,0.429,0.5539999999999999,19.20863309352518,267.0,18,17,0,0.04681647940074907,5364.942499424249,0.4590327868852459
Julian Elementary,ela,213,False,0.58,0.643,16.97211155378486,213.0,13,11,0,0,5503.742973101642,0.37109523809523814
Julian Elementary,math,213,False,0.58,0.643,16.97211155378486,213.0,13,11,0,0,5503.742973101642,0.2993457943925234
Julie Korenstein Elementary,ela,534,False,0.863,0.9259999999999999,19.77777777777778,267.0,15,15,0,0.0,5587.211817288847,0.24143442622950823
Julie Korenstein Elementary,math,534,False,0.863,0.9259999999999999,19.77777777777778,267.0,15,15,0,0.0,5587.211817288847,0.20334016393442628
Julien Elementary,ela,829,False,0.483,0.568,23.685714285714287,414.5,16,14,0,0.0,4630.296750408061,0.4289702760084926
Julien Elementary,math,829,False,0.483,0.568,23.685714285714287,414.5,16,14,0,0.0,4630.296750408061,0.3478707627118644
Julien Hathaway Elementary,ela,609,False,0.7,0.765,21.595744680851066,304.5,19,17,0,0.0,5986.148369590916,0.2069736842105263
Julien Hathaway Elementary,math,609,False,0.7,0.765,21.595744680851066,304.5,19,17,0,0.0,5986.148369590916,0.12961414790996786
Juliet Morris Elementary,ela,733,False,0.254,0.32899999999999996,25.275862068965516,733.0,15,13,0,0.0,4606.9797615423695,0.6627231121281465
Juliet Morris Elementary,math,733,False,0.254,0.32899999999999996,25.275862068965516,733.0,15,13,0,0.0,4606.9797615423695,0.5806136363636364
Juliette Low,ela,704,False,0.731,0.821,26.074074074074073,704.0,17,15,0,0.0,6345.87431598629,0.481775
